title,content,url,cnt,source,keyword,image,createdAt,priority
Learning Montezumas Revenge from a Single Demonstration,"Weve trained an agent to achieve a high score of 74,500 on Montezumas Revenge from a single human demonstration, better than any previously published result. Our algorithm is simple: the agent plays a...",https://blog.openai.com/learning-montezumas-revenge-from-a-single-demonstration/,0,openai,"android,java,python",https://blog.openai.com/content/images/2018/06/montezuma_graphic@2x.png,2018-07-04,0
OpenAI Five,"Our team of five neural networks, OpenAI Five, has started to defeat amateur human teams at Dota 2. While today we play with restrictions, we aim to beat a team of top professionals at The Internation...",https://blog.openai.com/openai-five/,0,openai,,https://blog.openai.com/content/images/2018/06/rapid@2x.png,2018-06-25,0
Retro Contest: Results,"The first run of our Retro Contest — exploring the development of algorithms that can generalize from previous experience — is now complete. Though many approaches were tried, top results all came fro...",https://blog.openai.com/first-retro-contest-retrospective/,0,openai,docker,https://blog.openai.com/content/images/2018/06/leaderboard@2x-1.png,2018-06-22,0
OpenAI Fellows—Fall 2018,"We’re now accepting applications for the next cohort of OpenAI Fellows, a program which offers a compensated 6-month apprenticeship in AI research at OpenAI. We designed this program for people who wa...",https://blog.openai.com/openai-fellows/,0,openai,,,2018-05-30,0
Gym Retro,"Were releasing the full version of Gym Retro, a platform for reinforcement learning research on games. This brings our publicly-released game count from around 70 Atari games and 30 Sega games to over...",https://blog.openai.com/gym-retro/,0,openai,docker,,2018-05-25,0
AI and Compute,"Were releasing an analysis showing that since 2012, the amount of compute used in the largest AI training runs has been increasing exponentially with a 3.5 month-doubling time (by comparison, Moores L...",https://blog.openai.com/ai-and-compute/,0,openai,,https://blog.openai.com/content/images/2018/05/compute_diagram-log@2x-3.png,2018-05-16,0
AI Safety via Debate,"Were proposing an AI safety technique which trains agents to debate topics with one another, using a human to judge who wins. We believe that this or a similar approach could eventually help us train ...",https://blog.openai.com/debate/,0,openai,"react,rust,swift,frontend,typescript",https://blog.openai.com/content/images/2018/05/debate-game-tree-diagram@2x.png,2018-05-03,0
Evolved Policy Gradients,"Were releasing an experimental metalearning approach called Evolved Policy Gradients, a method that evolves the loss function of learning agents, which can enable fast training on novel tasks. Agents ...",https://blog.openai.com/evolved-policy-gradients/,0,openai,,https://storage.googleapis.com/epg-blog-data/fig1_4.gif,2018-04-18,0
Report from the OpenAI Hackathon,"On March 3rd, we hosted our first hackathon with 100 members of the artificial intelligence community. We had over 500 RSVPs arrive within two days of announcing the event — if you didnt make it this ...",https://blog.openai.com/hackathon-follow-up/,0,openai,,https://www.dropbox.com/sh/btka85ncay8n9zx/AAA8sF8aw9QlXggZ_jZ3H_yDa/2018-03-03_OpenAI_090930.jpg?raw=1,2018-03-15,0
Reptile: A Scalable Meta-Learning Algorithm,"Weve developed a simple meta-learning algorithm called Reptile which works by repeatedly sampling a task, performing stochastic gradient descent on it, and updating the initial parameters towards the ...",https://blog.openai.com/reptile/,0,openai,"css,java,tensorflow,android,frontend,machinelearning,python",https://blog.openai.com/content/images/2018/03/reptile-chart.png,2018-03-07,0
OpenAI Scholars,Were providing 6-10 stipends and mentorship to individuals from underrepresented groups to study deep learning full-time for 3 months and open-source a project.This is a remote program and is open to ...,https://blog.openai.com/openai-scholars/,0,openai,,https://blog.openai.com/content/images/2018/03/yasaman.jpg,2018-03-06,0
OpenAI Hackathon,"Come to OpenAI’s office in San Franciscos Mission District for talks and a hackathon on Saturday, March 3rd. (RSVPs are now closed. We have limited space and will curate the invite list — well send em...",https://blog.openai.com/hackathon/,0,openai,,https://blog.openai.com/content/images/2018/02/socml_3.jpg,2018-02-22,0
OpenAI Supporters,"Were excited to welcome the following new donors to OpenAI: Jed McCaleb, Gabe Newell, Michael Seibel, Jaan Tallinn, and Ashton Eaton and Brianne Theisen-Eaton. Reid Hoffman is significantly increasing...",https://blog.openai.com/openai-supporters/,0,openai,,,2018-02-21,0
Preparing for Malicious Uses of AI,"Weve co-authored a paper that forecasts how malicious actors could misuse AI technology, and potential ways we can prevent and mitigate these threats. This paper is the outcome of almost a year of sus...",https://blog.openai.com/preparing-for-malicious-uses-of-ai/,0,openai,,,2018-02-21,0
Interpretable Machine Learning through Teaching,Weve designed a method that encourages AIs to teach each other with examples that also make sense to humans. Our approach automatically selects the most informative examples to teach a concept — for i...,https://blog.openai.com/interpretable-machine-learning-through-teaching/,0,openai,,https://blog.openai.com/content/images/2018/01/random-vs-teacher-2.gif,2018-02-15,0
Discovering Types for Entity Disambiguation,Weve built a system for automatically figuring out which object is meant by a word by having a neural network decide if the word belongs to each of about 100 automatically-discovered types (non-exclus...,https://blog.openai.com/discovering-types-for-entity-disambiguation/,0,openai,python,,2018-02-07,0
Requests for Research 2.0,"Were releasing a new batch of seven unsolved problems which have come up in the course of our research at OpenAI. Like our original Requests for Research (which resulted in several papers), we expect ...",https://blog.openai.com/requests-for-research-2/,0,openai,,,2018-01-31,0
"Scaling Kubernetes to 2,500 Nodes","Weve been running Kubernetes for deep learning research for over two years. While our largest-scale workloads manage bare cloud VMs directly, Kubernetes provides a fast iteration cycle, reasonable sca...",https://blog.openai.com/scaling-kubernetes-to-2500-nodes/,0,openai,"ruby,docker",https://blog.openai.com/content/images/2018/01/disk-latency-alt-1.png,2018-01-18,0
Learning a Hierarchy,"Weve developed a hierarchical reinforcement learning algorithm that learns high-level actions useful for solving a range of tasks, allowing fast solving of tasks requiring thousands of timesteps. Our ...",https://blog.openai.com/learning-a-hierarchy/,0,openai,"css,react,java,android,frontend,html",https://blog.openai.com/content/images/2017/10/MLSH.gif,2017-10-26,0
Generalizing from Simulation,"Our latest robotics techniques allow robot controllers, trained entirely in simulation and deployed on physical robots, to react to unplanned changes in the environment as they solve simple tasks. Tha...",https://blog.openai.com/generalizing-from-simulation/,0,openai,"javascript,matlab,vue,react,frontend,html,reactjs,angular,python",,2017-10-19,0
Meta-Learning for Wrestling,"We show that for the task of simulated robot wrestling, a meta-learning agent can learn to quickly defeat a stronger non-meta-learning agent, and also show that the meta-learning agent can adapt to ph...",https://blog.openai.com/meta-learning-for-wrestling/,0,openai,,,2017-10-11,0
Nonlinear Computation in Deep Linear Networks,Weve shown that deep linear networks — as implemented using floating-point arithmetic — are not actually linear and can perform nonlinear computation. We used evolution strategies to find parameters i...,https://blog.openai.com/nonlinear-computation-in-linear-networks/,0,openai,,https://blog.openai.com/content/images/2017/08/image2.png,2017-09-29,0
Learning to Model Other Minds,"Were releasing an algorithm which accounts for the fact that other agents are learning too, and discovers self-interested yet collaborative strategies like tit-for-tat in the iterated prisoners dilemm...",https://blog.openai.com/learning-to-model-other-minds/,0,openai,,https://blog.openai.com/content/images/2017/08/Screenshot-2017-08-31-11.28.58.png,2017-09-14,0
More on Dota 2,"Our Dota 2 result shows that self-play can catapult the performance of machine learning systems from far below human level to superhuman, given sufficient compute. In the span of a month, our system w...",https://blog.openai.com/more-on-dota-2/,0,openai,,https://blog.openai.com/content/images/2017/08/chart-1.png,2017-08-16,0
Gathering Human Feedback,RL-Teacher is an open-source implementation of our interface to train AIs via occasional human feedback rather than hand-crafted reward functions. The underlying technique was developed as a step towa...,https://blog.openai.com/gathering_human_feedback/,0,openai,python,,2017-08-03,0
Robust Adversarial Examples,Weve created images that reliably fool neural network classifiers when viewed from varied scales and perspectives. This challenges a claim from last week that self-driving cars would be hard to trick ...,https://blog.openai.com/robust-adversarial-inputs/,0,openai,"android,java,python",,2017-07-17,0
Faster Physics in Python,"Were open-sourcing a high-performance Python library for robotic simulation using the MuJoCo engine, developed over our past year of robotics research.This library is one of our core tools for deep le...",https://blog.openai.com/faster-robot-simulation-in-python/,0,openai,"matlab,python3,frontend,animation,python",https://blog.openai.com/content/images/2017/06/robospin.gif,2017-06-28,0
Learning from Human Preferences,"One step towards building safe AI systems is to remove the need for humans to write goal functions, since using a simple proxy for a complex goal, or getting the complex goal a bit wrong, can lead to ...",https://blog.openai.com/deep-reinforcement-learning-from-human-preferences/,0,openai,"react,java,android,frontend,python",https://blog.openai.com/content/images/2017/06/humanfeedbackjump.gif,2017-06-13,0
"Learning to Cooperate, Compete, and Communicate","Multiagent environments where agents compete for resources are stepping stones on the path to AGI. Multiagent environments have two useful properties: first, there is a natural curriculum — the diffic...",https://blog.openai.com/learning-to-cooperate-compete-and-communicate/,0,openai,,https://blog.openai.com/content/images/2017/06/chase_gif_final.gif,2017-06-08,0
Roboschool,"We are releasing Roboschool: open-source software for robot simulation, integrated with OpenAI Gym.Three control policies running on three different robots, racing each other in Roboschool. You can re...",https://blog.openai.com/roboschool/,0,openai,"frontend,html",https://blog.openai.com/content/images/2017/05/image12.gif,2017-05-15,0
Spam Detection in the Physical World,Weve created the worlds first Spam-detecting AI trained entirely in simulation and deployed on a physical robot. Our vision system successfully flagging a can of Spam for removal. The vision system is...,https://blog.openai.com/spam-detection-in-the-physical-world/,0,openai,"machinelearning,python,tensorflow",https://blog.openai.com/content/images/2017/04/fetch_spam_wide_shot5.gif,2017-04-01,0
Distill,"Were excited to support todays launch of Distill, a new kind of journal aimed at excellent communication of machine learning results (novel or existing).Distill is a website and set of associated tool...",https://blog.openai.com/distill/,0,openai,,,2017-03-20,0
Learning to Communicate,In this post well outline new OpenAI research in which agents develop their own language.Our hypothesis is that true language understanding will come from agents that learn words in combination with h...,https://blog.openai.com/learning-to-communicate/,0,openai,"javascript,css,react,frontend,python",https://blog.openai.com/content/images/2017/03/multi_agent_comm_1-471605aa1baa2c145933775e1a02f63d0db4ffe11436171f109b96a9fdd1b5fd.png,2017-03-16,0
Attacking Machine Learning with Adversarial Examples,Adversarial examples are inputs to machine learning models that an attacker has intentionally designed to cause the model to make a mistake; theyre like optical illusions for machines. In this post we...,https://blog.openai.com/adversarial-example-research/,0,openai,,https://blog.openai.com/content/images/2017/02/adversarial_img_1.png,2017-02-24,0
Team Update,"The OpenAI team is now 45 people. Together, were pushing the frontier of AI capabilities — whether by validating novel ideas, creating new software systems, or deploying machine learning on robots. We...",https://blog.openai.com/team-update-january/,0,openai,,,2017-01-30,0
Faulty Reward Functions in the Wild,"Reinforcement learning algorithms can break in surprising, counterintuitive ways. In this post well explore one failure mode, which is where you misspecify your reward function.At OpenAI, weve recentl...",https://blog.openai.com/faulty-reward-functions/,0,openai,,,2016-12-22,0
Universe,"Were releasing Universe, a software platform for measuring and training an AIs general intelligence across the worlds supply of games, websites and other applications.Universe allows an AI agent to us...",https://blog.openai.com/universe/,0,openai,,https://blog.openai.com/content/images/2017/02/universe_img_1.png,2016-12-06,0
OpenAI and Microsoft,"We‘re working with Microsoft to start running most of our large-scale experiments on Azure. This will make Azure the primary cloud platform that OpenAI is using for deep learning and AI, and will let ...",https://blog.openai.com/openai-and-microsoft/,0,openai,"machinelearning,caffe",,2016-11-16,0
Report from the Self-Organizing Conference,Our first group learning experiment! Last week we hosted over a hundred and fifty AI practitioners in our offices for our first self-organizing conference on machine learning. The goal was to accelera...,https://blog.openai.com/report-from-the-self-organizing-conference/,0,openai,,https://blog.openai.com/content/images/2017/02/socml_1.jpg,2016-10-14,0
Infrastructure for Deep Learning,"Deep learning is an empirical science, and the quality of a groups infrastructure is a multiplier on progress. Fortunately, todays open-source ecosystem makes it possible for anyone to build great dee...",https://blog.openai.com/infrastructure-for-deep-learning/,0,openai,"backend,cloud,docker",https://blog.openai.com/content/images/2017/02/infra_img_1.png,2016-08-30,0
Machine Learning Unconference,"The latest information about the Unconference is now available at the Unconference wiki, which will be periodically updated with more information for attendees.Machine learning is moving incredibly qu...",https://blog.openai.com/machine-learning-unconference/,0,openai,,,2016-08-19,0
Team Update,"Weve hired more great people to help us achieve our goals. Welcome, everyone!Were also pumped to be working with the following people for a more limited period of time:...",https://blog.openai.com/team-update-august/,0,openai,,,2016-08-17,0
Special Projects,"Impactful scientific work requires working on the right problems — problems which are not just interesting, but whose solutions  matter. In this post, we list several problem areas likely to be import...",https://blog.openai.com/special-projects/,0,openai,,,2016-07-29,0
Concrete AI Safety Problems,"We (along with researchers from Berkeley and Stanford) are co-authors on todays paper led by Google Brain researchers, Concrete Problems in AI Safety. The paper explores many research problems around ...",https://blog.openai.com/concrete-ai-safety-problems/,0,openai,"frontend,swift,rust,typescript",,2016-06-22,0
OpenAI Technical Goals,"OpenAI’s mission is to build safe AI, and ensure AIs benefits are as widely and evenly distributed as possible. We’re trying to build AI as part of a larger community, and we want to share our plans a...",https://blog.openai.com/openai-technical-goals/,0,openai,python,,2016-06-21,0
Team Update,Wed like to welcome the latest set of team members to OpenAI (and were still hiring!):...,https://blog.openai.com/team-update/,0,openai,,,2016-05-26,0
OpenAI Gym Beta,"Were releasing the public beta of OpenAI Gym, a toolkit for developing and comparing reinforcement learning (RL) algorithms. It consists of a growing suite of environments (from simulated robots to At...",https://blog.openai.com/openai-gym-beta/,0,openai,,,2016-04-28,0
"Welcome, Pieter and Shivon!",We have two more team updates.We could not be more excited to work with both. Welcome Pieter and Shivon!...,https://blog.openai.com/welcome-pieter-and-shivon/,0,openai,,,2016-04-27,0
Team++,"Weve had some fantastic people join over the past few months (and were still hiring). Welcome, everyone!Also joining us for the summer (and in some cases, to continue the collaboration once they retur...",https://blog.openai.com/team-plus-plus/,0,openai,,,2016-04-01,0
Introducing OpenAI,"OpenAI is a non-profit artificial intelligence research company. Our goal is to advance digital intelligence in the way that is most likely to benefit humanity as a whole, unconstrained by a need to g...",https://blog.openai.com/introducing-openai/,0,openai,,,2015-12-12,0
